Facility_Name,Year,Month,Forecast_TOTAL,Forecast_Autos,Forecast_Small_T,Forecast_Large_T,Forecast_Buses,Forecast_VIOLATION,Source
Bayonne,2016,8,135982.0,128222.0,4046.0,2934.0,780.0,3783.0,Actual
Bayonne,2016,9,132910.0,125470.0,3869.0,2817.0,754.0,3772.0,Actual
Bayonne,2016,10,144614.0,137197.0,3834.0,2815.0,768.0,3866.0,Actual
Bayonne,2016,11,164979.0,156733.0,4348.0,3053.0,845.0,4794.0,Actual
Bayonne,2016,12,166993.0,158371.0,4778.0,2987.0,857.0,5270.0,Actual
Bayonne,2017,1,137495.0,130323.0,3830.0,2569.0,773.0,3883.0,Actual
Bayonne,2017,2,122429.0,113794.0,4952.0,2967.0,716.0,7546.0,Actual
Bayonne,2017,3,172505.0,160209.0,6613.0,4639.0,1044.0,18509.0,Actual
Bayonne,2017,4,193946.0,181226.0,6844.0,4950.0,926.0,23920.0,Actual
Bayonne,2017,5,220123.0,205049.0,8187.0,5702.0,1185.0,26401.0,Actual
Bayonne,2017,6,240046.0,223813.0,8536.0,6509.0,1188.0,31763.0,Actual
Bayonne,2017,7,197634.0,183759.0,7264.0,5590.0,1021.0,26812.0,Actual
Bayonne,2017,8,218735.0,202430.0,8172.0,7088.0,1045.0,29723.0,Actual
Bayonne,2017,9,197682.0,182181.0,8286.0,6298.0,917.0,24884.0,Actual
Bayonne,2017,10,212596.0,197699.0,7901.0,5941.0,1055.0,26260.0,Actual
Bayonne,2017,11,217591.0,202620.0,8288.0,5696.0,987.0,30055.0,Actual
Bayonne,2017,12,231341.0,216114.0,8456.0,5812.0,959.0,33284.0,Actual
Bayonne,2018,1,221407.0,206237.0,8723.0,5489.0,958.0,28992.0,Actual
Bayonne,2018,2,197449.0,183540.0,7679.0,5346.0,884.0,24733.0,Actual
Bayonne,2018,3,221337.0,204411.0,9529.0,6445.0,952.0,28274.0,Actual
Bayonne,2018,4,223599.0,209037.0,8096.0,5491.0,975.0,28827.0,Actual
Bayonne,2018,5,263953.0,246900.0,9596.0,6237.0,1220.0,39086.0,Actual
Bayonne,2018,6,284046.0,266132.0,9840.0,6767.0,1307.0,40346.0,Actual
Bayonne,2018,7,235085.0,219853.0,8376.0,5706.0,1150.0,33486.0,Actual
Bayonne,2018,8,260558.0,244093.0,9336.0,5966.0,1163.0,37921.0,Actual
Bayonne,2018,9,232294.0,218168.0,8109.0,5028.0,989.0,33054.0,Actual
Bayonne,2018,10,241842.0,225530.0,9427.0,5769.0,1116.0,31792.0,Actual
Bayonne,2018,11,234599.0,219260.0,8930.0,5417.0,992.0,30993.0,Actual
Bayonne,2018,12,238527.0,224045.0,8379.0,5137.0,966.0,32509.0,Actual
Bayonne,2019,1,202396.0,187622.0,8611.0,5192.0,971.0,25228.0,Actual
Bayonne,2019,2,191751.0,178948.0,6991.0,5050.0,762.0,6123.0,Actual
Bayonne,2019,3,248777.0,233902.0,8172.0,5699.0,1004.0,0.0,Actual
Bayonne,2019,4,219997.0,204990.0,8157.0,5896.0,954.0,0.0,Actual
Bayonne,2019,5,295167.0,278741.0,8968.0,6480.0,978.0,8297.0,Actual
Bayonne,2019,6,302228.0,286213.0,9018.0,6166.0,831.0,9471.0,Actual
Bayonne,2019,7,308588.0,291610.0,9043.0,6776.0,1159.0,10559.0,Actual
Bayonne,2019,8,325927.0,308074.0,9574.0,7166.0,1113.0,11096.0,Actual
Bayonne,2019,9,315625.0,298735.0,9271.0,6580.0,1039.0,11373.0,Actual
Bayonne,2019,10,317235.0,298723.0,10124.0,7133.0,1255.0,11034.0,Actual
Bayonne,2019,11,308973.0,292248.0,9395.0,6178.0,1152.0,10880.0,Actual
Bayonne,2019,12,318069.0,299783.0,9993.0,7185.0,1108.0,11995.0,Actual
Bayonne,2020,1,280005.0,262595.0,9616.0,6697.0,1097.0,9844.0,Actual
Bayonne,2020,2,266860.0,251134.0,9143.0,5570.0,1013.0,9980.0,Actual
Bayonne,2020,3,222456.0,206570.0,9426.0,5688.0,772.0,8699.0,Actual
Bayonne,2020,4,139833.0,127847.0,6817.0,4617.0,552.0,6464.0,Actual
Bayonne,2020,5,192345.0,178710.0,7930.0,5019.0,686.0,8653.0,Actual
Bayonne,2020,6,235439.0,219571.0,9260.0,5832.0,776.0,10018.0,Actual
Bayonne,2020,7,259011.0,242624.0,9538.0,6120.0,729.0,10429.0,Actual
Bayonne,2020,8,273843.0,257493.0,9175.0,6377.0,798.0,11250.0,Actual
Bayonne,2020,9,268191.0,252266.0,9020.0,6181.0,724.0,10557.0,Actual
Bayonne,2020,10,295202.0,277849.0,9906.0,6603.0,844.0,12309.0,Actual
Bayonne,2020,11,253603.0,237794.0,8702.0,6319.0,788.0,11641.0,Actual
Bayonne,2020,12,241708.0,225078.0,9609.0,6247.0,774.0,11917.0,Actual
Bayonne,2021,1,234965.0,218970.0,8873.0,6345.0,777.0,10414.0,Actual
Bayonne,2021,2,197916.0,182954.0,8226.0,5977.0,759.0,8448.0,Actual
Bayonne,2021,3,258596.0,240832.0,10222.0,6532.0,1010.0,10391.0,Actual
Bayonne,2021,4,269080.0,252703.0,9638.0,5818.0,921.0,10668.0,Actual
Bayonne,2021,5,311412.0,295880.0,9319.0,5342.0,871.0,12598.0,Actual
Bayonne,2021,6,336332.0,318759.0,10372.0,6249.0,952.0,14210.0,Actual
Bayonne,2021,7,330634.0,312843.0,10253.0,6489.0,1049.0,14012.0,Actual
Bayonne,2021,8,340005.0,321481.0,10410.0,6971.0,1143.0,15029.0,Actual
Bayonne,2021,9,328987.0,310450.0,10372.0,7139.0,1026.0,14922.0,Actual
Bayonne,2021,10,361670.0,342662.0,10493.0,7443.0,1072.0,16805.0,Actual
Bayonne,2021,11,346386.0,326916.0,10983.0,7410.0,1077.0,17222.0,Actual
Bayonne,2021,12,316059.0,297279.0,10818.0,6970.0,992.0,15564.0,Actual
Bayonne,2022,1,252208.0,235078.0,9328.0,6762.0,1040.0,12758.0,Actual
Bayonne,2022,2,265660.0,249161.0,9372.0,6117.0,1010.0,12630.0,Actual
Bayonne,2022,3,308446.0,287091.0,12131.0,7972.0,1252.0,14198.0,Actual
Bayonne,2022,4,316751.0,298342.0,10301.0,6939.0,1169.0,14263.0,Actual
Bayonne,2022,5,351520.0,331812.0,11492.0,6909.0,1307.0,16726.0,Actual
Bayonne,2022,6,361637.0,340037.0,12211.0,8014.0,1375.0,18053.0,Actual
Bayonne,2022,7,350803.0,331663.0,10959.0,7112.0,1069.0,17528.0,Actual
Bayonne,2022,8,356769.0,336390.0,11433.0,7743.0,1203.0,17419.0,Actual
Bayonne,2022,9,331848.0,313252.0,10397.0,7048.0,1151.0,15621.0,Actual
Bayonne,2022,10,353730.0,334568.0,10610.0,7385.0,1167.0,16736.0,Actual
Bayonne,2022,11,335722.0,317302.0,10452.0,6602.0,1366.0,15839.0,Actual
Bayonne,2022,12,339048.0,320178.0,10644.0,7025.0,1201.0,15946.0,Actual
Bayonne,2023,1,293041.0,275235.0,9937.0,6681.0,1188.0,13966.0,Actual
Bayonne,2023,2,265487.0,249132.0,9225.0,6100.0,1030.0,12100.0,Actual
Bayonne,2023,3,310026.0,291393.0,10871.0,6364.0,1398.0,9519.0,Actual
Bayonne,2023,4,314252.0,298067.0,9506.0,5517.0,1162.0,10053.0,Actual
Bayonne,2023,5,376015.0,356612.0,11806.0,6174.0,1423.0,11779.0,Actual
Bayonne,2023,6,366591.0,347574.0,11685.0,5812.0,1520.0,12296.0,Actual
Bayonne,2023,7,368690.0,351761.0,10403.0,5170.0,1356.0,13634.0,Actual
Bayonne,2023,8,358160.0,339569.0,11511.0,5568.0,1512.0,13464.0,Actual
Bayonne,2023,9,323838.0,306847.0,10555.0,5124.0,1312.0,12326.0,Actual
Bayonne,2023,10,349520.0,330874.0,10906.0,6259.0,1481.0,12595.0,Actual
Bayonne,2023,11,343134.0,324538.0,10832.0,6446.0,1318.0,12497.0,Actual
Bayonne,2023,12,345514.0,327667.0,10712.0,5873.0,1262.0,12339.0,Actual
Bayonne,2024,1,291608.0,273106.0,11047.0,6044.0,1411.0,9939.0,Actual
Bayonne,2024,2,287748.0,269108.0,11061.0,6058.0,1521.0,10088.0,Actual
Bayonne,2024,3,329996.0,311390.0,10896.0,6015.0,1695.0,10717.0,Actual
Bayonne,2024,4,330112.0,310338.0,11287.0,6727.0,1760.0,11003.0,Actual
Bayonne,2024,5,371745.0,349875.0,13032.0,7026.0,1812.0,12452.0,Actual
Bayonne,2024,6,381738.0,359531.0,13661.0,6901.0,1645.0,13398.0,Actual
Bayonne,2024,7,364261.0,342344.0,12407.0,7847.0,1663.0,13092.0,Actual
Bayonne,2024,8,371266.0,350133.0,11674.0,7822.0,1637.0,13001.0,Actual
Bayonne,2024,9,382667.0,361654.0,11556.0,7822.0,1635.0,14327.0,Actual
Bayonne,2024,10,374382.0,350421.0,12446.0,9547.0,1968.0,14018.0,Actual
Bayonne,2024,11,359298.0,337702.0,11294.0,8506.0,1796.0,13789.0,Actual
Bayonne,2024,12,365113.0,343990.0,11395.0,7916.0,1812.0,14137.0,Actual
Bayonne,2025,1,298607.0,278319.0,10929.0,7636.0,1723.0,11476.0,Actual
Bayonne,2025,2,271683.0,253395.0,10057.0,6640.0,1591.0,9848.0,Actual
Bayonne,2025,3,315227.0,295238.0,10913.0,7244.0,1832.0,10956.0,Actual
Bayonne,2025,4,326896.0,306132.0,11379.0,7489.0,1896.0,9174.0,Actual
Bayonne,2025,5,371140.0,349964.0,11551.0,7670.0,1955.0,24681.0,Actual
Bayonne,2025,6,369825.3564892761,346494.13557051896,12560.564467064825,9077.679162044418,1692.977289647848,17992.1145976988,Forecast_Prophet
Bayonne,2025,7,366507.1935672283,343385.30602926924,12447.868031941363,8996.232019804958,1677.7874862127737,17830.684975581884,Forecast_Prophet
Bayonne,2025,8,372224.40712728427,348741.8369853101,12642.044629713784,9136.56590845919,1703.9596038012608,18108.829131322127,Forecast_Prophet
Bayonne,2025,9,359265.5505985131,336600.5175432259,12201.916471941577,8818.479709633175,1644.6368737124421,17478.376871547043,Forecast_Prophet
Bayonne,2025,10,377007.5611006137,353223.2354946562,12804.497292257605,9253.972506981056,1725.8558067187864,18341.531007806563,Forecast_Prophet
Bayonne,2025,11,360354.44452944363,337620.7162794818,12238.89912382647,8845.207540954205,1649.6215851811223,17531.351888122495,Forecast_Prophet
Bayonne,2025,12,364093.93203422986,341124.29024408973,12365.905217523055,8936.99645483823,1666.740117778842,17713.279077651827,Forecast_Prophet
Bayonne,2026,1,328300.4564377742,307588.9223515477,11150.233415033681,8058.4150329380445,1502.885638254745,15971.915746335626,Forecast_Prophet
Bayonne,2026,2,300679.9676718071,281710.93099408783,10212.144872241108,7380.446551554124,1376.4452539240083,14628.170677475962,Forecast_Prophet
Bayonne,2026,3,345138.8019430378,323364.9849386819,11722.122606854708,8471.726601315775,1579.9677961853677,16791.106309260518,Forecast_Prophet
Bayonne,2026,4,335914.1344214778,314722.27523064427,11408.820587242775,8245.299260226519,1537.7393433642696,16342.323465517382,Forecast_Prophet
Bayonne,2026,5,373221.4133789352,349675.94497239776,12675.90645416197,9161.038278231115,1708.5236741443682,18157.33378472018,Forecast_Prophet
Bayonne,2026,6,376867.3235740066,353091.8451513398,12799.734334654127,9250.53025714426,1725.2138308684664,18334.7084100443,Forecast_Prophet
Bayonne,2026,7,373744.0306916166,350165.5918579189,12693.65636863472,9173.866366424112,1710.9160986388526,18182.759273847718,Forecast_Prophet
Bayonne,2026,8,379594.17612848384,355646.6683999702,12892.347798554581,9317.463181502744,1737.6967484563038,18467.370605294844,Forecast_Prophet
Bayonne,2026,9,366299.8344286727,343191.0285839676,12440.825389294065,8991.142212688985,1676.838242721986,17820.59689125151,Forecast_Prophet
Bayonne,2026,10,384382.105315659,360132.54086861806,13054.962644086403,9434.98699172592,1759.6148112286294,18700.304797366178,Forecast_Prophet
Bayonne,2026,11,367462.5028723952,344280.34761062136,12480.313682038055,9019.680902421183,1682.160677314622,17877.161060017992,Forecast_Prophet
Bayonne,2026,12,371604.2059592361,348160.76252994366,12620.980425712822,9121.342541211166,1701.1204623684337,18078.656158340826,Forecast_Prophet
Bayonne,2027,1,335746.2428743757,314564.97547966184,11403.118402241536,8241.178218843419,1536.9707736289063,16334.155491357575,Forecast_Prophet
Bayonne,2027,2,307122.4142699877,287746.9421161661,10430.952924209867,7538.581904392173,1405.9373252195717,14941.597638202444,Forecast_Prophet
Bayonne,2027,3,352434.4435711871,330200.36546362756,11969.908150466097,8650.80435469182,1613.3656024015684,17146.041464284728,Forecast_Prophet
Bayonne,2027,4,342920.35560535995,321286.4940169661,11646.776398834667,8417.272941667276,1569.8122478918585,16683.17822905734,Forecast_Prophet
Bayonne,2027,5,380402.87498120224,356404.3487617754,12919.81404416423,9337.313385375674,1741.398789886922,18506.714047213645,Forecast_Prophet
Bayonne,2027,6,383902.4405031643,359683.13673325354,13038.671546966629,9423.213209326348,1757.4190136178177,18676.968960265083,Forecast_Prophet
Bayonne,2027,7,380985.7662912803,356950.4671310898,12939.611074705967,9351.620950301622,1744.0671351828287,18535.071884406,Forecast_Prophet
Bayonne,2027,8,386964.5082529815,362552.02741209493,13142.670093034993,9498.37427688849,1771.4364709631307,18825.939475385036,Forecast_Prophet
Bayonne,2027,9,373335.97326329054,349783.2776022574,12679.79730909535,9163.850248413179,1709.048103524656,18162.907157479658,Forecast_Prophet
Bayonne,2027,10,391755.23949522106,367040.52516219066,13305.380106171358,9615.966865945844,1793.3673609132177,19059.0099882763,Forecast_Prophet
Bayonne,2027,11,374569.65687094006,350939.1316498487,12721.697525546007,9194.132065982494,1714.6956295628604,18222.92623528666,Forecast_Prophet
Bayonne,2027,12,379109.85608379164,355192.90271765424,12875.89859344383,9305.575132453867,1735.4796402396883,18443.808289750054,Forecast_Prophet
Bayonne,2028,1,343196.35800425493,321545.0842162114,11656.150407034902,8424.047656221484,1571.0757247871513,16696.605828606756,Forecast_Prophet
Bayonne,2028,2,325209.793172016,304693.2401658415,11045.263665084503,7982.552064019949,1488.7372770700267,15821.554050782088,Forecast_Prophet
Bayonne,2028,3,359798.7710977378,337100.0986906659,12220.026507768356,8831.568062093744,1647.077837209731,17504.318208882498,Forecast_Prophet
Bayonne,2028,4,350221.2183332188,328126.7662574171,11894.739269279766,8596.478851393893,1603.2339551280415,17038.36739214955,Forecast_Prophet
Bayonne,2028,5,388102.29363844387,363618.0331812585,13181.313269964365,9526.302190708508,1776.6449965125053,18881.293075898415,Forecast_Prophet
Bayonne,2028,6,391084.7928068303,366412.3750322338,13282.60938830819,9599.510179497296,1790.298206791012,19026.39255564895,Forecast_Prophet
Bayonne,2028,7,388527.0607573691,364016.00296107004,13195.739849124317,9536.728462343295,1778.5894848314138,18901.958123729604,Forecast_Prophet
Bayonne,2028,8,394107.2103271304,369244.116900804,13385.261273702146,9673.697998319345,1804.1341543049307,19173.43407520173,Forecast_Prophet
Bayonne,2028,9,380541.48309350025,356534.2124858577,12924.52166115054,9340.715639846925,1742.0333066450726,18513.457373480698,Forecast_Prophet
Bayonne,2028,10,398883.6389981784,373719.21438789857,13547.48552142426,9790.939518554103,1825.9995703014715,19405.808763711553,Forecast_Prophet
Bayonne,2028,11,381553.8384323818,357482.70123029064,12958.904794363225,9365.564766071227,1746.667641656739,18562.708764579616,Forecast_Prophet
Bayonne,2028,12,385830.9674685994,361489.9984643048,13104.17107762556,9470.550550426371,1766.2473762426764,18770.792375988243,Forecast_Prophet
Bayonne,2029,1,350110.91223335586,328023.419052988,11890.992887767174,8593.771293984424,1602.7289986162698,17033.00096728242,Forecast_Prophet
Bayonne,2029,2,320660.07051620237,300430.54646177293,10890.739147706612,7870.875236509183,1467.909670213621,15600.208677960096,Forecast_Prophet
Bayonne,2029,3,367094.87032456504,343935.90794570156,12467.827593033646,9010.657047620074,1680.4777382097423,17859.27562621974,Forecast_Prophet
Bayonne,2029,4,357219.95670765225,334683.9743032744,12132.440938453281,8768.2688608873,1635.272605037235,17378.858114763832,Forecast_Prophet
Bayonne,2029,5,395289.1569017349,370351.49785636045,13425.404319295008,9702.709886235278,1809.5448398441208,19230.936130822025,Forecast_Prophet
Bayonne,2029,6,398133.6979695245,373016.58498758095,13522.014897326644,9772.531575645053,1822.5665089718245,19369.323907569873,Forecast_Prophet
Bayonne,2029,7,395759.14643015224,370791.83709356707,13441.366809878595,9714.246180525626,1811.6963461808853,19253.801262448684,Forecast_Prophet
Bayonne,2029,8,401476.35999020725,376148.3680496071,13635.543407650985,9854.580069179836,1837.8684637693682,19531.945418188883,Forecast_Prophet
Bayonne,2029,9,387573.8920787621,363122.9669602884,13163.366902203417,9513.332123233824,1774.2260930364216,18855.586181418148,Forecast_Prophet
Bayonne,2029,10,406259.5139635364,380629.76655895304,13797.996070194798,9971.986667701696,1859.764666686893,19764.64729467331,Forecast_Prophet
Bayonne,2029,11,388662.7860096922,364143.16569654393,13200.349554088294,9540.059954554843,1779.2108045050998,18908.561197993575,Forecast_Prophet
Bayonne,2029,12,393345.8848971534,368530.82130838727,13359.403995460276,9655.010615558891,1800.6489777469521,19136.39536451861,Forecast_Prophet
Bayonne,2030,1,357552.4093006974,334995.45341584494,12143.732192970892,8776.429193658698,1636.7944982228537,17395.0320332024,Forecast_Prophet
Bayonne,2030,2,327101.0863867055,306465.21711667895,11109.498607152136,8028.975470914715,1497.3951919597196,15913.566033355626,Forecast_Prophet
Bayonne,2030,3,374390.7548059615,350771.51600297965,12715.621384791935,9189.74076203644,1713.8766561534787,18214.222596127314,Forecast_Prophet
Bayonne,2030,4,364222.4759017256,341244.7246477056,12370.271017504574,8940.151673827138,1667.3285626882437,17719.532775388427,Forecast_Prophet
Bayonne,2030,5,402473.3662418594,377082.47603669594,13669.405232099212,9879.052438951792,1842.4325341124816,19580.450071587,Forecast_Prophet
Bayonne,2030,6,405175.6650542549,379614.2945684016,13761.184764915943,9945.382670744892,1854.8030501924425,19711.917719915367,Forecast_Prophet
Bayonne,2030,7,402995.9835545404,377572.12292221666,13687.15514657195,9891.88052714478,1844.8249586069642,19605.875560714514,Forecast_Prophet
Bayonne,2030,8,408846.12899140624,383053.19946426665,13885.84657649176,10035.477342223376,1871.6056084244085,19890.48689216157,Forecast_Prophet
Bayonne,2030,9,394608.1759089214,369713.47800102993,13402.275819555896,9685.994626289628,1806.4274620459641,19197.8062011226,Forecast_Prophet
Bayonne,2030,10,413634.0581785823,387539.07193291537,14048.461422023614,10153.001152446574,1893.5236711967382,20123.42108423295,Forecast_Prophet
Bayonne,2030,11,395770.8443526433,370802.79702768306,13441.764112299865,9714.53331602181,1811.7498966385974,19254.370369889053,Forecast_Prophet
Bayonne,2030,12,388579.26283688704,364064.9117611298,13197.512814589216,9538.009806959451,1778.8284542085682,18904.497770566806,Forecast_Prophet
